s2orc_paper_id;year;mag_id;author_num;citation_count;reference_count;title
154957409;2007;2124149877;2;58;34;fund liquidation self selection and look ahead bias in the hedge fund industry
155036665;2008;2133099329;2;355;45;financial versus monetary mercantilism long run view of large international reserves hoarding
14135497;2008;2138059622;1;28;23;a new class of production functions and an argument against purely labor augmenting technical change
14936333;2002;2145106259;1;994;31;prices and unit labor costs a new test of price stickiness
16342228;2012;2170202353;2;12;26;does fiscal policy matter blinder and solow revisited
27172327;2006;2232250704;2;215;32;gender inequality and trade
154775114;2006;2523901409;1;1;0;binary clause reasoning in qbf
18079751;2016;2556579681;3;9;43;pooling data across markets in dynamic markov games
209506152;2013;2767014527;3;228;0;issues in doctoral studies forty years of journal discussion where have we been and where are we going
119316440;2019;2883188584;5;0;30;a bicriteria perspective on l penalty approaches a corrigendum to siddiqui and gabriel s l penalty approach for solving mpecs
21718874;2018;2963259719;2;0;21;bayesian estimation of multidimensional latent variables and its asymptotic accuracy
2467638;2019;2964172924;2;5;35;new tools and connections for exponential time approximation
38230255;2013;2964290326;3;4;53;lagrangian and geometric analysis of finite time euler singularities
90250187;2020;3005950819;3;0;0;characterization of fully coupled fbsde in terms of portfolio optimization
152896371;2004;2963319286;1;85;12;elliptic regularity and solvability for partial differential equations with colombeau coefficients
157693377;2006;1525068423;3;66;27;long lead probabilistic forecasting of streamflow using ocean atmospheric and hydrological predictors
15253738;2013;2055652667;4;2;15;a projected gradient dynamical system modelling the dynamics of bargaining
157832525;2012;2114657901;1;83;21;head and neck paragangliomas genetic spectrum and clinical variability in 79 consecutive patients
286260;2019;2888386393;1;0;85;tidal stripping as a mechanism for placing globular clusters on wide orbits the case of mgc1 in m31
67754732;2014;2329730748;2;83;21;landscapes with araucaria in south america evidence for a cultural dimension
53513754;2013;2141088203;4;80;25;total loss estimation using copula based regression models
10075444;2012;2153529977;2;2;30;sensitivity of yellow passion fruit to ultraviolet b radiation
18734680;2012;1929203143;2;6;13;weak insider trading and behavioral finance
128573422;2008;2073244461;2;14;4;the changes in the functional urban region in the new socio economic conditions in poland the case of torun
4811596;2016;1498156988;2;3;28;rationalizability and efficiency in an asymmetric cournot oligopoly
5977649;2015;1575407832;1;16;42;gmsb with light stops
14802764;2013;2023759939;3;108;72;ownership structures and r d in europe the good institutional investors the bad and ugly impatient shareholders
18353748;2015;2033621076;1;27;18;mixing properties and the chromatic number of ramanujan complexes
54003942;2014;2052623289;1;2;38;grooming classifications exchange rate regimes and growth in transition economies
67853949;2007;2076498398;3;0;11;analytic hypoellipticity in the presence of lower order terms
54073181;2013;2098160892;1;11;61;subjective well being income and relative concerns in the uk
154832212;2010;2098477037;2;106;14;financing schemes for higher education
54214433;1998;2103634888;1;4;24;perceptions of the royal mail case in the netherlands
345643;2014;2107923432;2;131;22;globalization and multiproduct firms
30794071;2015;2117347707;3;3;36;a multi level preconditioned krylov method for the efficient solution of algebraic tomographic reconstruction problems
55834505;2016;2132008242;3;15;53;turnout across democracies
56382421;2016;2132935188;2;12;16;fertility and female labour force participation causal evidence from urban china
14352176;2014;2148888852;3;99;64;openness and innovation performance are small firms different
27071119;2008;2152530861;1;187;96;the destruction of cosmological minihalos by primordial supernovae
43849359;2013;2168345180;2;17;20;decomposition of sectoral greenhouse gas emissions a subsystem input output model for the republic of ireland
1542501;2007;2170879798;2;990;48;the value of life and the rise in health spending
13896893;2015;2241928245;2;14;44;transitions in a west african labour market the role of family networks
73618678;2011;2161695557;1;17;65;corporate governance and capital flows
53315920;2016;2369572337;2;13;39;is there trickle down from tech poverty employment and the high technology multiplier in u s cities
157210764;2017;2541312855;3;3;32;silver points silver flows and the measure of chinese financial integration
88520579;2020;2580915724;3;8;41;the impact of stochastic lead times on the bullwhip effect under correlated demand and moving average forecasts
157293084;2017;2592581504;1;5;25;asset market response to monetary policy news from snb press releases
42591102;2016;2346359869;2;7;26;agricultural support and vulnerability of food security to trade in developing countries
49396998;2017;2605357916;3;5;46;unequal lands soil type nutrition and child mortality in southern sweden 1850 1914
55384467;2019;2766080526;3;1;43;realized stochastic volatility models with generalized gegenbauer long memory
73689122;2018;2795405323;2;11;80;the multifaceted relationship between environmental risks and poverty new insights from vietnam
56244082;2020;2884356350;2;3;36;r d cooperation in smes the direct effect and the moderating role of human capital
102354882;2019;2890502916;2;7;28;chaos and order in the bitcoin market
85529476;2019;2896639702;1;5;14;the losses from integration in matching markets can be large
39211863;2018;2963161213;3;4;33;residual value forecasting using asymmetric cost functions
53467234;2018;2963642727;2;45;76;informational braess paradox the effect of information on traffic congestion
158917655;2020;3004233135;2;4;19;an incomplete equilibrium with a stochastic annuity
210872418;2020;3002956016;4;0;25;of mice and merchants connectedness and the location of economic activity in the iron age
158824265;2019;3023309249;2;2;52;energy consumption in the french residential sector how much do individual preferences matter
85554418;2013;2047128135;2;180;74;variation in the complex carbohydrate biosynthesis loci of acinetobacter baumannii genomes
158670721;2009;2138197799;1;8;19;learning fire investigation the clean way the virtual experience
55406402;2012;2963091329;1;8;21;extreme amenability of abelian l0 groups
113205355;2005;2101282290;3;109;26;mystery shopping a tool to develop insight into customer service provision
2707649;1989;2045398355;3;302;21;international evidence on the persistence of economic fluctuations
2981568;1997;2065203316;3;70;0;global structure of robinson trautman radiative space times with cosmological constant
134937085;2014;2091490147;2;0;18;how does international trade regulation addresses exchange rates measures
102486024;2015;2087310281;1;8;18;negative impact of asthma on patients in different age groups
53649288;2004;2075372806;1;2;23;modified cubic convolution scaler for multiformat conversion in a transcoder
14564782;2019;2998654349;1;0;0;inertias of laplacian matrices of weighted signed graphs
52422006;2017;2752923100;4;24;45;substantial n2o emissions from peat decomposition and n fertilization in an oil palm plantation exacerbated by hotspots
46191288;2005;2158819130;3;99;17;causes of household food insecurity in koredegaga peasant association oromiya zone ethiopia
16602884;2018;2792486499;3;6;132;nonadiabatic dynamics of electrons and atoms under nonequilibrium conditions
30897521;2012;1482803160;2;132;16;the taxation of passive foreign investment lessons from german experience
